,session_no,Member_name,Days_attended
9556,225Part2,dr. bhushan lal jangde, 19
9557,225Part2,smt. bimla kashyap sood,  18
9558,225Part2,shri baishnab parida,  21
9559,225Part2,shri dilip kumar tirkey,  21
9560,225Part2,shri rabinarayan mohapatra,  20
9561,225Part2,shri y. s. chowdary,  16
9562,225Part2,smt. gundu sudharani,  15
9563,225Part2,shri a. w. rabi bernard,  20
9564,225Part2,shri a.v. swamy,  19
9565,225Part2,shri sabir ali,  14
9566,225Part2,shri anil desai,  21
9567,225Part2,shri  sanjiv kumar, 10
9568,225Part2,shri ajay sancheti,  14
9569,225Part2,shri arun jaitley,  LOP
9570,225Part2,smt. maya singh,  21
9571,225Part2,shri bhagat singh koshyari, 20
9572,225Part2,shri rajiv pratap rudy,  20
9573,225Part2,shri faggan singh kulaste,  19
9574,225Part2,dr. chandan mitra,  21
9575,225Part2,shri nand kumar sai, 17
9576,225Part2,shri prakash javadekar,  20
9577,225Part2,shri om prakash mathur,  16
9578,225Part2,shri avinash rai khanna,  18
9579,225Part2,smt. smriti zubin irani,  10
9580,225Part2,shri bharatsinh prabhatsinh parmar,  16
9581,225Part2,shri aayanur manjunatha, 15
9582,225Part2,shri tarun vijay, 20
9583,225Part2,shri jai prakash narayan singh, 21
9584,225Part2,shri natuji halaji thakor,  16
9585,225Part2,shri bhupender yadav,  21
9586,225Part2,dr. gyan prakash pilania,  21
9587,225Part2,shri shankarbhai n. vegad,  21
9588,225Part2,*dr. mansukh mandaviya,  16
9589,225Part2,shri basawaraj patil, 20
9590,225Part2,,
9591,215,shri ghulam nabi azad,  7
9592,215,dr. farooq abdullah,  3
9593,215,shri mohammad shafi,  6
9594,215,prof. saif-ud-din soz,  M
9595,215,dr. manmohan singh,  PM
9596,215,shri vayalar ravi,  M
9597,215,smt. ambika soni,  M
9598,215,shri v. narayanasamy, M
9599,215,shri  anand sharma,  M
9600,215,shri murli deora,  M
9601,215,shri santosh bagrodia,  M
9602,215,smt. mohsina kidwai, 9
9603,215,shri rishang keishing,  10
9604,215,shri r.k. dhawan,  9
9605,215,shri janardan dwivedi,  10
9606,215,shri thennala  g. balakrishna pillai,  10
9607,215,shri rajeev shukla,  4
9608,215,shri jai parkash aggarwal,  10
9609,215,dr. prabha thakur,  7
9610,215,smt. viplove thakur,  7
9611,215,prof. alka  balram kshatriya,  8
9612,215,ms. sushila tiriya,  8
9613,215,shri praveen rashtrapal,  7
9614,215,shri silvius condpan,  10
9615,215,shri dharam pal sabharwal,  10
9616,215,shri arjun singh,  M
9617,215,shri a.k. antony,  M
9618,215,shri hans raj bhardwaj,  M
9619,215,dr.  karan singh,  10
9620,215,shri prithviraj chavan,  M
9621,215,dr. anbumani ramadoss,  M
9622,215,shri sushilkumar sambhajirao shinde,  M
9623,215,shri ahmed patel,  9
9624,215,prof. p.j. kurien,  9
9625,215,shri oscar fernandes, M
9626,215,shri jairam ramesh, M
9627,215,shri  ashwani kumar,  M
9628,215,shri g.k. vasan,  M
9629,215,smt. jayanthi natarajan,  4
9630,215,shri s.m. krishna, 8
9631,215,shri bhubaneswar kalita,  9
9632,215,ms. mabel rebello, 8
9633,215,shri satish sharma,  10
9634,215,dr. dasari narayana rao,  1
9635,215,dr. t. subbarami reddy,  7
9636,215,shri satyavrat chaturvedi,  9
9637,215,shri  nandi yellaiah,  8
9638,215,shri rama chandra khuntia,  8
9639,215,shri raashid alvi,  10
9640,215,shri v. hanumantha rao,  6
9641,215,shri b.k. hariprasad, 7
9642,215,shri g. sanjeeva reddy,  6
9643,215,shri b. s. gnanadesikan,  8
9644,215,dr.  ram prakash,  10
9645,215,dr. k. keshava rao,  8
9646,215,shri  mukut mithi,  7
9647,215,shri shantaram naik, 10
9648,215,dr. abhishek manu singhvi,  7
9649,215,dr. e.m. sudarsana natchiappan,  10
9650,215,shri vijay jawaharlal darda,  6
9651,215,shri arjun kumar sengupta,  7
9652,215,smt. t. ratna bai,  10
9653,215,dr. k.v.p. ramachandra rao,  3
9654,215,shri anil h. lad, 5
9655,215,shri ishwar singh,  10
9656,215,shri mohd. ali khan,  9
9657,215,dr. radhakant nayak,  9
9658,215,shri gireesh kumar sanghi,  7
9659,215,shri jesudasu seelam,  8
9660,215,shri sabir ali,  7
9661,215,shri  abdul wahab,  4
9662,215,shri shivraj vishwanath patil,  10
9663,215,shri motilal vora, 10
9664,215,shri praful patel,  M
9665,215,shri sitaram yechury,  10
9666,215,dr. m.s. gill,  M
9667,215,shri prem chand gupta,  M
9668,215,shri  tariq anwar,  8
9669,215,shri ram jethmalani,  3
9670,215,shri prasanta chatterjee,  10
9671,215,smt. supriya sule,  4
9672,215,shri jabir husain,  10
9673,215,shri a. vijayaraghavan,  1
9674,215,shri shyamal chakraborty,  8
9675,215,dr.  mahendra prasad,  10
9676,215,shri rajniti prasad,  10
9677,215,shri subhash  prasad yadav,  7
9678,215,dr. yogendra p. trivedi,  6
9679,215,shri  moinul hassan,  7
9680,215,shri tarini kanta roy,  8
9681,215,shri penumalli madhu,  10
9682,215,shri matilal sarkar,  10
9683,215,dr. c. rangarajan,10
9684,215,smt. shobhana bhartia,7
9685,215,dr. k. kasturirangan,8
9686,215,dr. chandan mitra,  5
9687,215,prof. m.s. swaminathan,7
9688,215,dr.(smt.) kapila vatsyayan,10
9689,215,dr. bimal jalan,10
9690,215,sardar tarlochan singh,  10
9691,215,dr. janardhan waghmare,  10
9692,215,smt. vasanthi stanley,  10
9693,215,smt.  kanimozhi,  5
9694,215,shri syed azeez pasha,  10
9695,215,dr. m.a.m. ramaswamy, 2
9696,215,shri  rajaram,  5
9697,215,dr. barun mukherji,  10
9698,215,shri tapan kumar sen,  10
9699,215,shri p.r. rajan,  8
9700,215,shri ahmad saeed malihabadi,  10
9701,215,shri mohammed adeeb,  10
9702,215,shri o.t. lepcha,  10
9703,215,shri thomas sangma, 8
9704,215,shri a.a. jinnah,  8
9705,215,shri k.e. ismail,  6
9706,215,shri r.c. singh,  9
9707,215,shri amir alam khan,  6
9708,215,shri nand kishore yadav,  9
9709,215,shri avtar singh karimpuri,  9
9710,215,shri saman pathak,  9
9711,215,shri janeshwar mishra,  4
9712,215,shri satish chandra misra,  7
9713,215,dr. v. maitreyan,  9
9714,215,shri sharad yadav,  7
9715,215,smt. brinda karat,  9
9716,215,shri amar singh,  2
9717,215,prof. ram gopal yadav,  5
9718,215,dr. k. malaisamy,  10
9719,215,shri mahendra sahni,  7
9720,215,shri mohammed amin,  9
9721,215,shri d. raja,  10
9722,215,smt. jaya bachchan,  6
9723,215,dr. akhilesh das gupta,  1
9724,215,shri digvijay singh, 7
9725,215,shri t.k. rangarajan,  6
9726,215,shri virendra bhatia,  3
9727,215,shri  mahendra mohan,  8
9728,215,shri brajesh pathak,  8
9729,215,shri veer singh,  3
9730,215,shri raj mohinder singh majitha,  7
9731,215,shri sanjay raut,  6
9732,215,shri abani roy,  10
9733,215,shri k. chandran pillai,  9
9734,215,shri brijlal khabri,  4
9735,215,shri banwari lal kanchhal,  8
9736,215,shri b.b. tiwari,  9
9737,215,shri ajay singh chautala,  2
9738,215,shri ambeth rajan,  10
9739,215,shri rahul bajaj,  8
9740,215,shri ram narayan sahu,  4
9741,215,shri bhagwati singh,  8
9742,215,shri kamal akhtar,  6
9743,215,shri m. rajasekara murthy, 10
9744,215,shri rajeev chandrasekhar, 9
9745,215,shri sharad anantrao joshi,  8
9746,215,shri m.v. mysura reddy,  10
9747,215,shri n.r. govindarajar,  7
9748,215,shri t.t.v. dhinakaran,  2
9749,215,shri mahmood a. madani,  4
9750,215,shri veer pal singh yadav,  10
9751,215,shri munquad ali,  4
9752,215,shri  balihari babu,  8
9753,215,shri ali  anwar ansari,  10
9754,215,*shri parimal nathwani,  4
9755,215,shri biswajit daimary,  8
9756,215,shri mukul roy,  3
9757,215,shri swapan sadhan bose,  2
9758,215,shri  mangala kisan,  10
9759,215,smt. renubala pradhan,  4
9760,215,dr. manohar joshi,  8
9761,215,shri m. venkaiah naidu,  6
9762,215,dr. murli manohar joshi,  5
9763,215,smt. sushma swaraj,  9
9764,215,shri b. j. panda,  4
9765,215,shri  shanta kumar,  8
9766,215,shri arun jaitley,  7
9767,215,shri yashwant sinha, 7
9768,215,shri arun shourie,  8
9769,215,shri a. elavarasan,  10
9770,215,shri ravi shankar prasad,  7
9771,215,shri balavant alias bal apte,  9
9772,215,shri vikram verma,  9
9773,215,shri vinay katiyar,  7
9774,215,shri kalraj mishra,  8
9775,215,shri birendra prasad baishya,  10
9776,215,shri s. anbalagan,  9
9777,215,shri n. balaganga,  8
9778,215,shri pyarelal khandelwal,  10
9779,215,shri lalit kishore chaturvedi,  10
9780,215,shri balbir punj,  9
9781,215,smt. maya singh,  6
9782,215,shri rajkumar dhoot,  7
9783,215,shri shivanand tiwari,  10
9784,215,dr. ejaz ali,  10
9785,215,shri su. thirunavukkarasar,  7
9786,215,shri parshottam rupala,  1
9787,215,shri shivpratap singh, 9
9788,215,shri vijaykumar rupani,  3
9789,215,shri n. k. singh,  5
9790,215,shri varinder singh bajwa,  9
9791,215,shri  lalhming liana,  10
9792,215,shri surendra motilal patel,  6
9793,215,shri dara singh,10
9794,215,dr. narayan singh manaklao,8
9795,215,miss anusuiya uikey,  7
9796,215,shri krishan lal balmiki,  8
9797,215,shri rudra narayan pany,  5
9798,215,shri kumar deepak das,  10
9799,215,shri khekiho zhimomi,  4
9800,215,shri naresh gujral,  10
9801,215,dr. bharatkumar raut,  9
9802,215,shri narendra singh tomer,  4
9803,215,smt. kusum rai,  6
9804,215,shri raghunandan sharma,  9
9805,215,shri bhagirathi majhi,  9
9806,215,shri jaswant singh,  LOP
9807,215,shri k. rahman khan, HDC
9808,215,shri s.s. ahluwalia, 10
9809,215,dr. najma a. heptulla,  7
9810,215,shri bhagat singh koshyari, 9
9811,215,shri ramdas agarwal,  6
9812,215,dr. c.p. thakur,  6
9813,215,shri rajiv pratap rudy,  8
9814,215,shri om prakash mathur,  8
9815,215,shri m. rama jois, 10
9816,215,smt.  hema malini, 3
9817,215,shri k.b. shanappa, 9
9818,215,shri prakash javadekar,  8
9819,215,shri prabhat jha,  9
9820,215,shri suryakantbhai acharya,  9
9821,215,shri shreegopal vyas, 10
9822,215,shri kanjibhai patel,  8
9823,215,shri narayan singh kesari,  10
9824,215,*dr. gyan prakash pilania,  8
9825,215,shri jai prakash narayan singh, 7
9826,215,shri natuji halaji thakor,  3
9827,215,shri bharatsinh prabhatsinh parmar,  3
9828,215,,
10538,240,shri arun jaitley,  M
10539,240,shri manohar parrikar,  M
10540,240,shri mukhtar abbas naqvi, M
10541,240,smt.  nirmala sitharaman, M
10542,240,shri dharmendra pradhan,  M
10543,240,shri anil madhav dave,  M
10544,240,shri vinay katiyar,  20
10545,240,shri prabhat jha,  19
10546,240,dr. mansukh mandaviya,  M
10547,240,shri parshottam rupala,  M
10548,240,dr. prabhakar kore, 17
10549,240,shri meghraj jain,  20
10550,240,shri om prakash mathur,  19
10551,240,shri ram narain dudi,  20
10552,240,shri chunibhai kanjibhai gohel,  20
10553,240,mahant shambhuprasadji tundiya,  17
10554,240,shri lal sinh vadodia,  20
10555,240,shri ranvijay singh judev, 20
10556,240,shri ramkumar verma,  20
10557,240,shri ram vichar netam, 20
10558,240,shri mahesh poddar, 20
10559,240,shri shwait malik,  17
10560,240,shri m. venkaiah naidu,  M
10561,240,shri ravi shankar prasad,  M
10562,240,shri thaawarchand gehlot,  M
10563,240,shri suresh prabhu,  M
10564,240,shri jagat prakash nadda,  M
10565,240,shri prakash javadekar,  M
10566,240,chaudhary birender singh,  M
10567,240,shri piyush goyal,  M
10568,240,smt. smriti zubin irani,  M
10569,240,shri vijay goel,  M
10570,240,shri m. j. akbar,  M
10571,240,shri ramdas athawale,  M
10572,240,sardar sukhdev singh dhindsa,  17
10573,240,shri y. s. chowdary,  M
10574,240,shri sanjay raut,  15
10575,240,dr. najma a. heptulla,  19
10576,240,dr. c.p. thakur,  18
10577,240,shri bhupender yadav,  20
10578,240,dr. satyanarayan jatiya,  20
10579,240,sardar balwinder singh bhunder,  19
10580,240,shri naresh gujral,  20
10581,240,shri rajkumar dhoot,  11
10582,240,shri basawaraj patil, 18
10583,240,shri dilipbhai pandya,  20
10584,240,dr. bhushan lal jangde, 19
10585,240,dr. subramanian swamy,19
10586,240,shri ajay sancheti,  15
10587,240,*shri rajeev chandrasekhar, 16
10588,240,shri parimal nathwani,  7
10589,240,shri a. k. selvaraj,  20
10590,240,shri narayan lal panchariya,  20
10591,240,shri  rangasayee ramakrishna, 20
10592,240,shri shankarbhai n. vegad,  19
10593,240,shri gopal narayan singh,  18
10594,240,dr. vinay p. sahasrabuddhe,  19
10595,240,shri anil desai,  18
10596,240,smt. thota seetharama lakshmi,  17
10597,240,shri garikapati mohan rao,  18
10598,240,dr. sasikala pushpa ramaswamy,  15
10599,240,shri r. k. sinha,  13
10600,240,shri shamsher singh manhas,  20
10601,240,shri amar shankar sable,  20
10602,240,shri shiv pratap shukla,  17
10603,240,dr. vikas mahatme,  20
